tax_code,company_name,industry,province,year,revenue,cost_of_goods,operating_expenses,total_expenses,gross_profit,net_profit,tax_paid,vat_input,vat_output,num_employees,registered_capital,industry_avg_profit_margin,fraud_label
0500003699,HTX Phú Thịnh Miền Nam,Công nghệ thông tin,Long An,2024,3829532784.61,2478810028.1,406542909.16,2885352937.26,1350722756.51,944179847.35,170171445.74,235873073.32,398731238.4,126,1768549031.69,0.15,0
0800003805,Công ty TNHH MTV An Phát Hà Nội,Khoáng sản & Năng lượng,Đồng Nai,2022,764126842.19,607122418.54,64555726.79,671678145.32,157004423.66,92448696.87,17175867.25,57458881.73,72877214.15,15,1414075926.77,0.11,0
0500004787,HTX Phú Thịnh Việt Nam,Du lịch & Khách sạn,Khánh Hòa,2024,9930915964.01,6547011328.33,1039106083.47,7586117411.8,3383904635.68,2344798552.21,194848852.1,620385270.92,1033114112.0,29,1415916780.77,0.08,1
0200003492,Tập đoàn Hoàng Gia,May mặc & Giầy da,Quảng Ninh,2023,5767785676.51,3566379146.73,302932962.43,3869312109.16,2201406529.78,1898473567.35,361691688.59,337442296.57,557175880.21,10,15786447490.88,0.06,0
0500004379,HTX Thái Bình Quốc tế,Công nghệ thông tin,TP.HCM,2024,127536307080.32,85187037967.43,18847910971.0,104034948938.43,42349269112.89,23501358141.9,4383772210.25,8557552920.3,12705396078.26,77,1887492316.82,0.15,0
0200001103,Tập đoàn Liên Minh Việt Nam,Công nghệ thông tin,TP.HCM,2022,41985936834.1,31750340372.72,2494906330.22,34245246702.94,10235596461.39,7740690131.16,1613367459.31,2915943301.54,4124339431.49,13,36466888578.17,0.15,0
0100000722,Công ty TNHH MTV Phúc Lợi Quốc tế,May mặc & Giầy da,TP.HCM,2022,9804452688.01,6451434564.4,871035257.49,7322469821.88,3353018123.61,2481982866.13,542063559.66,600766026.55,1006730016.72,16,5700026034.75,0.06,0
0500000121,Công ty CP Hải Đăng Sài Gòn,Vận tải & Logistics,Long An,2022,126545903721.98,88061932997.94,12980524780.26,101042457778.19,38483970724.05,25503445943.79,4845169517.94,8155523502.23,12024415205.11,6,6286818454.59,0.07,0
0600003816,Công ty TNHH Việt Hùng,Nông nghiệp,Thanh Hóa,2022,23738428974.45,14014647975.45,3503993305.57,17518641281.02,9723780999.0,6219787693.43,1185844010.83,1353475890.35,2272423914.91,7,8435589706.12,0.05,0
0300001241,Công ty TNHH MTV Đức Tín Việt Nam,Sản xuất công nghiệp,Bình Dương,2022,30056143620.38,17758345685.55,2541423531.6,20299769217.15,12297797934.82,9756374403.23,1966875078.69,1851977446.19,2914342938.03,40,1772826764.16,0.08,0
0500000941,HTX Đức Tín Việt Nam,Thực phẩm & Đồ uống,Hà Nội,2024,4922357730.88,3641576757.92,518014072.71,4159590830.64,1280780972.96,762766900.24,161205983.74,377313218.65,501957282.44,25,665724352.24,0.09,0
0700001711,HTX Thuận Phát Việt Nam,Nông nghiệp,Quảng Ninh,2022,3031744042.83,1872152024.46,195663805.12,2067815829.58,1159592018.38,963928213.25,192222494.96,182163873.0,316222820.53,31,15233729794.0,0.05,0
0800002556,Xí nghiệp Quang Minh Miền Nam,Công nghệ thông tin,Quảng Ninh,2024,68968395673.05,54534235466.19,9071859397.35,63606094863.54,14434160206.86,5362300809.51,1114282749.31,5661322357.83,6931364780.87,9,8011628760.57,0.15,0
0200001199,Xí nghiệp Đông Á Hà Nội,Xây dựng,Quảng Ninh,2022,26278664872.38,16579457136.4,1661040363.16,18240497499.56,9699207735.98,8038167372.83,1599024190.93,1733023801.93,2704432709.09,36,9609341503.58,0.06,0
0600001575,DNTN Kim Long Miền Nam,Giáo dục & Đào tạo,Quảng Ninh,2023,2630082955.86,2082627924.76,174022753.67,2256650678.43,547455031.1,373432277.43,78565731.03,215207208.18,272125016.17,24,116759465.21,0.1,0
0700000182,Công ty TNHH MTV Hòa Bình Việt Nam,Sản xuất công nghiệp,Quảng Ninh,2022,11709040965.86,7152968603.93,943803928.98,8096772532.91,4556072361.92,3612268432.95,659410176.94,644318628.28,1133098781.63,80,1882379085.47,0.08,0
0400000980,Công ty CP Trường Phát,Y tế & Dược phẩm,Quảng Ninh,2022,11381898079.1,7822441184.12,1087092257.06,8909533441.18,3559456894.98,2472364637.93,458269359.25,747879534.7,1173495214.59,24,13895079626.32,0.14,0
0500000157,Công ty CP Quang Minh Hà Nội,May mặc & Giầy da,Bình Dương,2022,6256904177.91,3771545995.86,783657437.41,4555203433.28,2485358182.05,1701700744.63,309797605.27,364450544.87,625223363.72,76,16177534600.38,0.06,0
0100000547,Xí nghiệp Tín Nghĩa,Sản xuất công nghiệp,TP.HCM,2022,3756278936.49,2216275621.58,224514333.49,2440789955.07,1540003314.92,1315488981.42,264201993.66,222799226.25,383906030.41,8,206201489791.16,0.08,0
0500004311,HTX Quang Minh,Nông nghiệp,Quảng Ninh,2024,19107893205.12,14552653805.52,2394650545.32,16947304350.84,4555239399.6,2160588854.27,455593205.56,1333472145.74,1856129819.54,21,95995568.3,0.05,0
1000001112,HTX Sơn Hà Hà Nội,Y tế & Dược phẩm,Lâm Đồng,2024,8588855885.96,5545959083.5,553991655.05,6099950738.55,3042896802.45,2488905147.41,481618648.24,568253826.43,874719539.62,25,401121369.64,0.14,0
0400002738,HTX Quang Minh Sài Gòn,Vận tải & Logistics,Hải Phòng,2024,2666974914.89,1919876938.44,398784094.46,2318661032.9,747097976.45,348313881.98,66635143.47,190425179.56,275911371.84,58,1486112944.01,0.07,0
0600000390,Công ty TNHH MTV Đức Tín,Vận tải & Logistics,Hải Phòng,2024,14013984004.04,11209453637.35,1871188192.36,13080641829.71,2804530366.68,933342174.32,201357712.03,1026176443.64,1446695290.69,25,9390089806.38,0.07,0
0500002327,DNTN Kim Long Miền Nam,Bất động sản,Khánh Hòa,2024,3886169828.53,2684243025.57,302512660.52,2986755686.09,1201926802.96,899414142.45,185872230.42,244969880.59,385964030.11,42,2061797993.97,0.12,0
1000003133,DNTN Trường Phát Việt Nam,Dịch vụ tài chính,Hà Nội,2024,19652991684.72,13478425824.2,1327008092.14,14805433916.34,6174565860.51,4847557768.37,1039284174.07,1368826488.8,1949657232.56,131,37530881.97,0.18,0
0300001757,Tập đoàn Thuận Phát Sài Gòn,Giáo dục & Đào tạo,Hà Nội,2024,10645959376.74,6333607031.28,630129401.39,6963736432.67,4312352345.46,3682222944.06,738874974.68,623862701.67,1027348701.64,44,17915987790.44,0.1,0
0100002224,Công ty TNHH MTV Bảo An Sài Gòn,Du lịch & Khách sạn,Lâm Đồng,2022,454579642.4,341113310.47,36884291.03,377997601.49,113466331.93,76582040.9,16183535.22,35151794.91,45171549.64,116,3181460036.37,0.08,0
0600002028,Công ty CP Hòa Bình Hà Nội,Sản xuất công nghiệp,Bà Rịa-VT,2023,71301942629.08,51006408716.87,10283514645.26,61289923362.13,20295533912.21,10012019266.95,2167656779.76,4615074579.32,7057306464.3,58,2587344901.56,0.08,0
0500003532,HTX An Phát Quốc tế,Thực phẩm & Đồ uống,Hà Nội,2024,46851281203.16,36146813209.97,6786211289.68,42933024499.65,10704467993.19,3918256703.51,846673353.83,3365997325.22,4598314127.59,36,305462029.56,0.09,0
1000002671,Công ty TNHH MTV Đức Tín Miền Nam,Dịch vụ tài chính,Bình Dương,2023,4333343483.12,2716528930.02,223393323.03,2939922253.06,1616814553.1,1393421230.07,301351442.95,246312984.03,442303491.09,52,4133546434.9,0.18,0
0700004294,Tập đoàn Kim Long Hà Nội,Khoáng sản & Năng lượng,Bà Rịa-VT,2024,35143798020.24,25374806471.48,4630217718.31,30005024189.8,9768991548.76,5138773830.44,1069392098.85,2660999628.37,3629314057.41,49,11038759279.43,0.11,0
0800004826,Xí nghiệp Bắc Sơn Quốc tế,Công nghệ thông tin,Cần Thơ,2024,24983839783.27,23652344246.98,2489237807.71,26141582054.69,1331495536.29,-1157742271.42,0.0,2167121646.86,2569141766.19,8,1044438520.49,0.15,1
1000001121,Xí nghiệp Minh Đức Quốc tế,Viễn thông,Đồng Nai,2023,1481884480.35,829807254.99,201787695.8,1031594950.79,652077225.35,450289529.55,98984307.55,85395443.61,154459911.97,53,26382290341.3,0.13,0
0300004909,Công ty TNHH Duy Tân Việt Nam,Bất động sản,Nghệ An,2022,4741521238.02,2612284509.01,692725831.2,3305010340.21,2129236729.01,1436510897.81,127335343.34,564700556.36,496070632.21,3,5658084463.38,0.12,1
0400002769,Công ty CP Đại Phong Quốc tế,Vận tải & Logistics,Nghệ An,2024,29484975604.22,20707880718.94,1803067544.48,22510948263.42,8777094885.28,6974027340.79,1410974368.54,1927888230.39,2873853835.02,8,3454545178.33,0.07,0
0200002241,Tập đoàn Tiến Đạt Việt Nam,Sản xuất công nghiệp,Bà Rịa-VT,2023,7596056692.95,5363231824.75,554359972.73,5917591797.49,2232824868.2,1678464895.47,349450621.9,533803371.77,780106725.51,24,3296773827.39,0.08,0
0600004275,DNTN Thành Đạt Việt Nam,Du lịch & Khách sạn,TP.HCM,2024,7256346351.11,5029342833.2,609232782.91,5638575616.11,2227003517.91,1617770735.0,349213334.34,482029131.05,698873496.57,68,187150679.09,0.08,0
0800000470,HTX Thái Bình Việt Nam,Thương mại XNK,Quảng Ninh,2022,6266506994.74,4687695567.2,574056053.88,5261751621.08,1578811427.53,1004755373.66,184611014.07,428279927.13,625669546.35,37,1109615288.17,0.04,0
0100003146,DNTN Quang Minh Hà Nội,Công nghệ thông tin,Long An,2024,116152302875.01,89732852326.72,6393802006.43,96126654333.15,26419450548.29,20025648541.86,3887033799.02,8359110989.89,11074967554.73,9,33010990969.55,0.15,0
0600003345,Công ty TNHH Tân Phong Việt Nam,Sản xuất công nghiệp,Đồng Nai,2023,8823790412.1,5588596013.94,1291895352.18,6880491366.11,3235194398.16,1943299045.99,413335958.58,519624298.96,878047217.79,22,8041602353.06,0.08,0
0700002222,DNTN Nam Việt Hà Nội,Vận tải & Logistics,Thanh Hóa,2022,12695278924.78,8870251514.64,1374304987.69,10244556502.33,3825027410.14,2450722422.45,459271370.33,875500964.04,1236019727.78,15,1853828218.51,0.07,0
0200002758,Công ty CP Đức Tín Sài Gòn,Nông nghiệp,Đồng Nai,2024,1051280799.08,821830691.2,83582789.86,905413481.06,229450107.88,145867318.02,30104708.61,77108969.67,104792180.45,79,10792862111.1,0.05,0
0600004119,Công ty TNHH MTV Sao Mai Việt Nam,May mặc & Giầy da,Bắc Ninh,2024,3478627603.66,2477137240.45,248146583.77,2725283824.22,1001490363.22,753343779.45,138656602.2,223202490.04,330824771.55,80,166792995.82,0.06,0
0500000898,Tập đoàn Liên Minh,Y tế & Dược phẩm,Hà Nội,2022,5618054123.05,4186897959.86,504183993.22,4691081953.08,1431156163.2,926972169.97,181091557.21,382687142.87,570670491.88,58,4535204792.78,0.14,0
0900000271,Công ty TNHH MTV Đại Phong Việt Nam,Dịch vụ tài chính,Bình Dương,2024,14607349420.17,8693698022.33,1439745253.13,10133443275.46,5913651397.84,4473906144.72,931319719.96,783708106.7,1392049797.93,40,370812296.08,0.18,0
0900002166,Xí nghiệp Thuận Phát Việt Nam,Giáo dục & Đào tạo,Hà Nội,2024,9271365994.12,7289829451.1,475837252.67,7765666703.77,1981536543.01,1505699290.35,302643562.92,736582849.23,952639963.07,31,217540003.02,0.1,0
0300002254,DNTN Duy Tân Hà Nội,Bất động sản,Đồng Nai,2022,2615669654.22,1605913426.33,241531078.48,1847444504.81,1009756227.89,768225149.41,160310568.26,158511124.83,255675913.46,116,6524779177.84,0.12,0
0600003587,Xí nghiệp Việt Hùng Sài Gòn,Vận tải & Logistics,Lâm Đồng,2024,7065424882.31,4212129324.86,733767521.42,4945896846.28,2853295557.45,2119528036.02,425101117.06,440181284.2,715844174.82,92,1322861515.38,0.07,0
0100002440,Công ty TNHH Tây Nguyên Hà Nội,Viễn thông,Đà Nẵng,2024,6551142420.94,5195286520.93,528175753.17,5723462274.11,1355855900.0,827680146.83,168811462.1,507555298.66,676000836.96,48,2123982875.64,0.13,0
1000000710,Tập đoàn An Phát Sài Gòn,Công nghệ thông tin,Đà Nẵng,2023,62544697888.04,43035808395.69,4390044370.87,47425852766.56,19508889492.35,15118845121.48,3201774281.51,4490735535.59,6166205640.4,73,52124534320.22,0.15,0
0900000599,DNTN Duy Tân Sài Gòn,Sản xuất công nghiệp,Thanh Hóa,2022,21042252861.17,12674702814.34,1668207565.5,14342910379.84,8367550046.83,6699342481.34,1257459982.32,1299448383.37,2054620253.52,22,3813522587.33,0.08,0
0200003541,Công ty TNHH Bảo An Việt Nam,Khoáng sản & Năng lượng,Khánh Hòa,2024,9591091766.15,6411833408.16,1270038448.06,7681871856.22,3179258357.99,1909219909.93,347666302.7,656098990.96,914625199.38,57,310755325.63,0.11,0
0500002575,Công ty CP Tín Nghĩa Sài Gòn,Giáo dục & Đào tạo,Hải Phòng,2024,17652117158.38,11036266420.89,1955491517.65,12991757938.54,6615850737.49,4660359219.84,994815652.34,1148214329.11,1678605770.94,8,5177464171.35,0.1,0
0600001525,DNTN Đức Tín Miền Nam,Dịch vụ tài chính,Khánh Hòa,2022,90629845343.14,58007190425.22,6286893443.17,64294083868.39,32622654917.91,26335761474.74,5614588447.19,5790577350.24,8950876466.38,52,2001730588.82,0.18,0
0900001730,HTX Hoàng Gia Quốc tế,Viễn thông,Thanh Hóa,2022,30553978423.53,21923329440.78,3043794816.4,24967124257.18,8630648982.76,5586854166.36,1110483016.18,2020930039.48,3043394796.1,8,331951103.48,0.13,0
0900001040,DNTN Liên Minh Sài Gòn,Nông nghiệp,Đà Nẵng,2024,12726364961.27,8437101352.48,1865950235.43,10303051587.91,4289263608.79,2423313373.36,449407236.23,801146156.26,1305050570.13,11,8277106212.62,0.05,0
0200002513,HTX Tín Nghĩa Hà Nội,May mặc & Giầy da,Đà Nẵng,2023,17986791495.65,11876135002.07,2275566672.89,14151701674.96,6110656493.58,3835089820.69,796744155.19,1152486147.14,1775438653.6,7,54594746.18,0.06,0
0300001951,Xí nghiệp Nam Việt Quốc tế,Viễn thông,Bà Rịa-VT,2022,14564341261.75,9014688322.11,1699125192.92,10713813515.03,5549652939.63,3850527746.72,765738960.2,876413585.89,1408010416.27,32,78717643894.87,0.13,0
0400001788,DNTN An Phát Sài Gòn,May mặc & Giầy da,Long An,2023,4060239001.56,2876619788.76,227642697.28,3104262486.04,1183619212.8,955976515.52,208825485.09,265441729.62,413862942.78,12,8045368439.64,0.06,0
0800003014,Tập đoàn Tiến Đạt,Y tế & Dược phẩm,Khánh Hòa,2023,34809577010.04,23151619005.2,2849983987.01,26001602992.21,11657958004.84,8807974017.83,1764586843.0,2126845312.74,3643101384.99,36,1904288060.16,0.14,0
0600001425,DNTN Kim Long Quốc tế,Du lịch & Khách sạn,Bà Rịa-VT,2022,1602097423.21,1075955002.68,133554455.04,1209509457.72,526142420.54,392587965.5,73061505.52,107776524.5,152629100.36,49,143707336.63,0.08,0
0300004630,Công ty TNHH MTV Liên Minh Miền Nam,May mặc & Giầy da,Bà Rịa-VT,2023,12604051263.37,8181154942.41,1239522140.49,9420677082.91,4422896320.96,3183374180.46,613077071.57,843589293.57,1232480066.55,33,7933116160.25,0.06,0
0800001029,DNTN Phúc Lợi Miền Nam,Viễn thông,Đà Nẵng,2024,34351792594.42,22999061258.32,4847020450.45,27846081708.76,11352731336.1,6505710885.66,1383671526.22,2396857040.89,3601506212.37,38,13916235643.37,0.13,0
0600004364,Công ty TNHH MTV Hoàng Gia Sài Gòn,Sản xuất công nghiệp,Bà Rịa-VT,2023,10721204314.67,6549698814.67,827831082.3,7377529896.98,4171505500.0,3343674417.69,669663775.09,622340920.06,1102385796.07,17,7101494522.17,0.08,0
0700004236,HTX Tiến Đạt Quốc tế,Sản xuất công nghiệp,Đồng Nai,2024,13977602448.03,8994998589.7,1283608452.0,10278607041.71,4982603858.33,3698995406.33,794742612.3,864145694.49,1403261558.75,54,11166158261.33,0.08,0
0300004991,DNTN Đức Tín Quốc tế,Thực phẩm & Đồ uống,Hà Nội,2024,178371948508.3,168610501550.56,26584111345.14,195194612895.7,9761446957.75,-16822664387.4,0.0,15586539617.15,18112879542.47,354,700317676.35,0.09,1
0800003203,Tập đoàn Trường Phát Quốc tế,Xây dựng,Bắc Ninh,2022,104619145569.58,57686137556.38,8186062146.85,65872199703.23,46933008013.2,38746945866.35,8504145434.65,5269859891.62,10757588212.25,83,12420793735.63,0.06,0
0500001751,Công ty TNHH Sao Mai Việt Nam,Dịch vụ tài chính,Lâm Đồng,2022,3092536563.95,1854549113.71,203534343.23,2058083456.94,1237987450.24,1034453107.01,190038600.19,182157999.33,315487664.07,129,7032664349.79,0.18,0
1000000079,Công ty TNHH Bảo An Quốc tế,May mặc & Giầy da,Quảng Ninh,2022,9582233599.39,7441652334.96,612539847.34,8054192182.3,2140581264.43,1528041417.09,307589889.23,708520834.27,949704332.9,19,51167857825.13,0.06,0
1000000510,Tập đoàn Việt Hùng Hà Nội,Y tế & Dược phẩm,Long An,2024,8410997363.48,5748374148.19,801092402.73,6549466550.92,2662623215.29,1861530812.56,407790149.55,532928362.19,803233450.01,92,9190039747.87,0.14,0
0300004712,DNTN Hòa Bình Miền Nam,Xây dựng,Đồng Nai,2023,44512650428.37,26003654363.84,5212027307.62,31215681671.45,18508996064.53,13296968756.92,2495625472.36,2546189544.94,4656180138.38,10,420062858.39,0.06,0
0200002800,Công ty TNHH MTV Nam Việt Quốc tế,Viễn thông,Đồng Nai,2024,7637789283.07,5574351233.93,672925769.75,6247277003.68,2063438049.14,1390512279.39,253259884.88,555062208.53,792988782.71,5,794069302.51,0.13,0
1000001136,Công ty TNHH Sao Mai,May mặc & Giầy da,Long An,2024,7085212065.82,5434221797.01,831613660.87,6265835457.88,1650990268.81,819376607.94,153090286.53,498067576.84,685969148.49,23,4620592378.02,0.06,0
0800000943,Xí nghiệp Thành Đạt Việt Nam,Dịch vụ tài chính,Đà Nẵng,2024,10387721304.37,5868343937.71,634465305.08,6502809242.79,4519377366.66,3884912061.58,825692150.15,605250564.26,1064086740.29,35,681286012.78,0.18,0
0300004557,Công ty CP Bảo An Quốc tế,Thương mại XNK,Đà Nẵng,2023,2514962138.62,1591290328.47,345768519.4,1937058847.87,923671810.15,577903290.76,106607306.48,148319921.63,263266134.5,27,11073111701.74,0.04,0
0800002593,Tập đoàn Đại Phong Miền Nam,Khoáng sản & Năng lượng,Lâm Đồng,2022,15780942609.55,11698494744.08,854059155.49,12552553899.57,4082447865.46,3228388709.98,690439844.74,1154591406.67,1580271766.56,5,319438176.23,0.11,0
0400000511,Xí nghiệp Phú Thịnh Quốc tế,Viễn thông,Đà Nẵng,2024,25598359305.92,16067248628.1,3272547015.82,19339795643.92,9531110677.82,6258563662.0,1262530280.96,1472947840.42,2644907762.02,133,2695010875.66,0.13,0
0700004588,DNTN An Phát Việt Nam,Vận tải & Logistics,Quảng Ninh,2022,1900711057.05,1114784483.96,182989143.59,1297773627.55,785926573.1,602937429.5,121294532.03,116280820.02,185342554.27,53,51528614417.96,0.07,0
0100001293,Công ty CP Trường Phát Quốc tế,Công nghệ thông tin,Thanh Hóa,2022,6340432931.78,4883931526.36,612315809.48,5496247335.84,1456501405.42,844185595.94,169019439.73,470355974.91,610865149.86,7,7547446999.31,0.15,0
0600002478,Công ty TNHH Bắc Sơn Việt Nam,Y tế & Dược phẩm,Lâm Đồng,2023,102076314866.41,57081516042.52,6862381181.87,63943897224.38,44994798823.89,38132417642.02,7974047287.77,5518603989.46,10356375127.19,17,2329907592.71,0.14,0
0800001767,Xí nghiệp Bảo An Việt Nam,Xây dựng,Thanh Hóa,2023,1504973039.71,914387597.92,187964467.8,1102352065.72,590585441.79,402620973.99,77215450.8,87350877.23,153605729.94,32,3647561564.44,0.06,0
0300002969,HTX Sơn Hà Sài Gòn,Du lịch & Khách sạn,Đồng Nai,2024,6519773015.47,3867645620.89,865704993.84,4733350614.73,2652127394.58,1786422400.74,388630492.48,349390865.13,625767071.17,11,4494768210.56,0.08,0
0800004285,Tập đoàn Trường Phát Việt Nam,Công nghệ thông tin,Cần Thơ,2023,5480645490.83,3031203409.91,570789427.14,3601992837.05,2449442080.93,1878652653.78,409752712.88,294274893.95,545327481.36,31,2161786882.75,0.15,0
